Voter_ID,Full_Name,Father_Mother_Name,Date_of_Birth,Gender,Address,City,State,PIN_Code,Polling_Station,Registration_Date
VJT0251463,William Jayaraman,Sathvik Pant,1961-05-10,Male,"16/321, Chandra Zila, Hajipur 180933",Davanagere,Gujarat,326530,PS-024,2022-10-28
YHB0564389,Ucchal Deshmukh,Azad Goda,1949-07-21,Male,"35/166, Bhatt Circle, Tiruppur-973670",Bhavnagar,Maharashtra,734024,PS-002,2018-02-28
HJN9881268,Radha Desai,Vrishti Parmer,1960-07-20,Other,"H.No. 332, Bains Ganj, Amravati-064890",Moradabad,Karnataka,016761,PS-046,2025-03-20
JRV6419406,Indali Sagar,Oeshi Sibal,1952-10-14,Male,"81, Mishra Path, Kadapa-899002",Fatehpur,Gujarat,910845,PS-008,2016-08-08
GDE6860830,Riya Pai,Rudra Mitra,1946-05-18,Male,"28, Mander Circle, Tiruchirappalli 852008",New Delhi,Rajasthan,681054,PS-026,2024-07-16
LEI8676619,Kashish Nazareth,Henry Subramanian,2003-02-07,Male,"584, Raman Circle, Raebareli-798487",Anantapuram,Karnataka,069176,PS-027,2023-10-17
XSU0806410,Faraj Grewal,Kalpit Chad,1946-08-09,Male,"78/03, Sagar Path, Srinagar 074039",Nagercoil,Gujarat,999452,PS-025,2021-04-28
XTF2481157,Nisha Seshadri,Urvi Tella,1997-12-21,Male,"H.No. 42, Bose Marg, New Delhi-227362",Tiruppur,Rajasthan,022271,PS-015,2017-09-19
UNT8636309,Rachita Dada,Advika Mitter,2004-11-13,Female,"H.No. 97, Sarkar Ganj, Gaya-809624",Kolkata,Tamil Nadu,306244,PS-034,2023-10-10
WEH5256365,Manya Wali,Champak Comar,1963-02-08,Male,"H.No. 675, Garg Ganj, Pali 361317",Agartala,Punjab,049037,PS-031,2018-09-07
EAX0914985,Sathvik Dalal,Atharv Hayre,2002-08-12,Male,"05/703, Raghavan, Allahabad 670059",Sambhal,Punjab,693233,PS-041,2023-10-02
XCQ0010024,Oni Cherian,Qabil Mangat,1936-12-08,Male,"80, Gara Nagar, Durg 236221",Bhimavaram,Maharashtra,696857,PS-004,2020-04-27
UWJ9044232,Owen Kanda,Owen Nori,1968-05-19,Male,"H.No. 241, Devan NagaO, Bhubaneswar-347355",Hajipur,Uttar Pradesh,112233,PS-042,2024-12-19
NRG9044724,Jatin Batta,Saumya Misra,1935-08-14,Male,"998, Kaur, Dewas-926831",Hazaribagh,Karnataka,571266,PS-001,2017-04-20
LWD7690849,Ojasvi Andra,Gabriel Srinivas,1968-04-28,Other,"89, Sunder Road, Ongole-000521",Salem,Delhi,707163,PS-037,2020-06-25
MEK2963750,hemang jha,Oni Swamy,1943-01-22,Female,"H.No. 038, Pradhan Marg, Guwahati-826199",Raebareli,Kerala,344565,PS-050,2021-04-26
INR2856229,Omya Tandon,Nitara Bains,1957-12-30,Male,"19/290, Grewal Street, Serampore 390448",Bhimavaram,Rajasthan,225333,PS-010,2018-11-08
SMI1616934,Gaurang Halder,Abdul Ben,1970-04-02,Other,"H.No. 414, Raghavan Path, Tirunelveli 971252",Amroha,Gujarat,883977,PS-045,2020-09-05
BJH1209597,Devika Shan,Arjun Vaidya,1966-04-23,Female,"19/07, De Road, Junagadh-006983",Narasaraopet,Delhi,353484,PS-018,2024-07-31
PGO6580160,Kavya Goel,Peter Tripathi,1955-03-02,Male,"08/14, Chokshi Road, Bokaro-173929",Malda,Punjab,718153,PS-039,2022-02-16
UST2038539,Frado Warrior,Lopa Balay,2002-01-24,Female,"H.No. 79, Viswanathan Ganj, Thane-550291",Anand,West Bengal,546602,PS-001,2020-04-11
GVF7875195,Yashodhara Agarwal,Hiral Brar,1947-11-24,Other,"H.No. 49, Pau Marg, Madanapalle 607700",Hyderabad,Delhi,045418,PS-015,2020-08-09
GHQ1806834,Upadhriti Dugar,Inaya Kara,1981-11-08,Other,"H.No. 46, Mohan, Sambhal 883192",Thrissur,Gujarat,249128,PS-036,2025-11-24
PTY9512534,Zayyan Johal,Turvi Bala,1944-11-13,Female,"H.No. 63, Barad Marg, Chandrapur-257771",Motihari,West Bengal,727422,PS-037,2016-03-19
TYN3331638,Nidhi Bora,Hardik Kari,1975-09-19,Other,"09, Jani Road, Hospet 029286",New Delhi,Karnataka,026509,PS-033,2025-11-10
END8639702,Jalsa Dugar,Jackson Chokshi,1939-10-27,Female,"33/568, Chandra Ganj, Saharanpur-667041",Guwahati,Rajasthan,389191,PS-017,2024-07-08
VIC8494480,Charles Wadhwa,Janani Morar,1947-07-13,Male,"44, Karpe Chowk, Kakinada 247841",Kochi,Punjab,949734,PS-009,2020-10-30
ECN4098124,Ekbal Sastry,Ethan Devan,1975-08-20,Other,"H.No. 705, Wadhwa, Firozabad-143672",Nagaon,West Bengal,123038,PS-011,2024-06-17
MKM7260810,Vedika Solanki,Pushti Nayar,1985-05-14,Male,"566, Bhandari, Bathinda 076209",Bettiah,Rajasthan,357978,PS-047,2022-12-08
ARX8610571,Abhimanyu Sandal,Yash Wable,1940-09-02,Female,"83/215, Varkey Street, Faridabad-762515",Panvel,Tamil Nadu,447443,PS-030,2015-12-11
YFM8080594,Bimala Gokhale,Nandini Rege,1982-10-26,Female,"45/51, Thakkar Path, Kamarhati-774722",Tumkur,Maharashtra,857216,PS-040,2025-10-10
VJU9384917,Zayan Ray,Waida Goda,1979-08-20,Other,"44/835, Thakur Road, Gandhidham-270587",Ujjain,Punjab,164175,PS-001,2025-01-25
WAB3919087,Chakrika Batta,Chakradev Varghese,1949-07-22,Other,"H.No. 794, Kumar Path, Ambala-172260",Erode,Uttar Pradesh,597794,PS-015,2021-09-17
DOI2882690,Ira  Bhattacharyya,Wakeeta Bhardwaj,1976-01-29,Male,"683, Lall Circle, Bulandshahr 802076",Saharanpur,Maharashtra,961219,PS-037,2016-05-19
YKK7433337,Amruta  Chada,Veda Bath,1941-06-12,Female,"H.No. 05, Rao Road, Satna 521568",Ambala,Tamil Nadu,096790,PS-049,2020-11-03
WMZ5827723,Divya Kapoor,Alka Mital,1940-03-05,Other,"40, Karnik Circle, Korba-360601",Jorhat,Tamil Nadu,084907,PS-038,2025-10-11
XWO2175371,Dipta Chaudhary,Bhavani Gandhi,1951-01-16,Other,"73, Mani Street, Medininagar 342138",Bhopal,Uttar Pradesh,883070,PS-031,2022-03-12
XNZ0257354,Guneet Dhingra,Dipta Nayar,1951-04-07,Male,"H.No. 68, Khosla Street, Danapur 002730",Kottayam,Delhi,966101,PS-023,2022-06-29
GYD8810125,Oscar Tiwari,Yashodhara Sha,1971-08-09,Female,"H.No. 358, Deshpande Chowk, Amravati 430688",Aligarh,Delhi,403439,PS-005,2024-06-23
JUP8745657,lajita seshadri,Chameli Sanghvi,1976-06-20,Male,"341, Khatri Street, Suryapet 206797",Patna,Delhi,447134,PS-017,2019-04-10
KGZ6414311,Yagnesh Cala,Zehaan Setty,2003-01-02,Female,"H.No. 74, Dave Road, Maheshtala 944102",Dibrugarh,Delhi,351866,PS-038,2021-03-07
JMA8400622,Sathvik Dhar,Ishwar Rattan,1962-07-11,Other,"563, Iyer Marg, Hubli–Dharwad 009089",Amritsar,Delhi,810480,PS-049,2018-11-10
FRU2055210,Azad Pall,Gayathri Lala,1964-05-18,Male,"96/601, Rama Circle, Deoghar 699842",Bhind,Maharashtra,204413,PS-011,2025-02-20
NNK4783570,Darsh Mohan,Vasana Deol,2000-02-23,Other,"24, Kaul Marg, Hubli–Dharwad 424238",Guntakal,West Bengal,283391,PS-012,2018-06-22
BUW8982046,Irya Chandra,Ekiya Sem,1962-09-09,Male,"H.No. 53, Mahajan, Bangalore 429907",Fatehpur,Delhi,966941,PS-033,2023-05-10
TIY8882718,Vivaan Roy,Eesha Solanki,1986-10-17,Female,"02, Narula Circle, Gandhidham-870262",Nandyal,Tamil Nadu,596158,PS-013,2022-05-16
QSH0196786,Advika Sidhu,Tamanna Jani,1964-12-08,Male,"83/57, Grover Zila, Anantapuram 791463",Munger,Rajasthan,320317,PS-044,2018-04-07
PZC5981959,Warhi Dhar,Jagdish Bakshi,1969-06-17,Other,"61/719, Biswas Street, Chennai 443602",Barasat,Uttar Pradesh,225216,PS-044,2016-03-02
QHD7264344,Fitan Chokshi,Manan Nath,1976-08-27,Male,"44, Pradhan Marg, Bokaro-544118",Katihar,Maharashtra,136738,PS-018,2016-03-20
SFG9833783,Aachal Ganesh,Matthew Rajagopal,1970-01-04,Female,"H.No. 16, Chowdhury Road, Rajpur Sonarpur-405133",Pudukkottai,Uttar Pradesh,766997,PS-037,2022-05-12
AXD5997894,Rachit Doctor,Timothy Morar,1979-12-17,Other,"H.No. 090, Batra Marg, Sambalpur 886843",Saharanpur,Kerala,166732,PS-020,2016-01-07
UVB4737748,Xalak Balan,Naksh Kade,1958-05-16,Female,"210, Aurora Zila, Berhampur 001867",Nadiad,Delhi,008987,PS-014,2022-06-23
CZE0965964,Chandani Khanna,Zansi Sathe,2000-12-06,Male,"H.No. 79, Prasad Street, Mira-Bhayandar-188345",Gudivada,Karnataka,048770,PS-016,2023-03-31
CBJ6306127,Chatura Goel,Chaitaly Yadav,1952-04-03,Female,"20/414, Sur Road, Rajpur Sonarpur-811659",Hyderabad,Rajasthan,020304,PS-016,2018-06-12
WXQ8221622,Mohammed Kala,Onveer Chaudhuri,1993-01-13,Male,"43/882, Ganesan Ganj, Bharatpur 983584",Erode,Tamil Nadu,777326,PS-002,2020-11-02
KDH2693640,Omya Som,Urvashi Chander,1959-05-20,Male,"14/96, Chad Zila, Sasaram-942968",Madhyamgram,Rajasthan,970409,PS-045,2021-12-09
UDW5970039,Aadhya Rastogi,Lohit Gole,2007-07-05,Male,"H.No. 73, Bhatti Ganj, Karimnagar-615749",Jalgaon,Karnataka,114978,PS-018,2024-09-13
MPX9247721,Warjas Dhar,Warda Dugar,1992-10-31,Other,"58/55, Nair Circle, Bokaro 252516",Ambala,West Bengal,759171,PS-047,2016-11-02
JLE9729866,Ishanvi Char,Urmi Hayre,1968-03-27,Male,"H.No. 57, Walia Ganj, Kumbakonam 680119",Ahmednagar,Delhi,037681,PS-016,2017-08-26
SUO0016626,Triya Bedi,Rachita Rana,2002-06-06,Female,"62/532, Mammen Road, Jalgaon 999347",Jamalpur,Punjab,014626,PS-029,2019-04-20
BNE7976228,Dakshesh Gill,Yasti Ramakrishnan,1962-05-11,Male,"H.No. 988, Gara Ganj, Karimnagar 021465",Machilipatnam,Rajasthan,801184,PS-037,2025-06-02
BXK4493602,Abdul Bhardwaj,Vedika Venkatesh,2005-03-25,Male,"47/312, Bora Marg, Hosur-071058",Mysore,West Bengal,950927,PS-023,2017-10-06
HCJ7321120,Jagat Pant,Jasmit Sethi,1956-09-14,Female,"186, Joshi Circle, Bhavnagar-585423",Akola,Tamil Nadu,165185,PS-036,2020-03-26
VRW0601396,Bhavya Rana,Sanaya Bains,2000-04-20,Female,"99/198, Shan Zila, Dindigul 129441",Mahbubnagar,West Bengal,531649,PS-010,2025-02-12
OZY3170450,Shivani Aggarwal,Rudra Sood,1981-03-30,Female,"H.No. 85, Dash Path, Haldia-971492",Kirari Suleman Nagar,Rajasthan,741424,PS-007,2025-06-15
RXZ6147133,riya mitter,Daksh Pandey,2003-12-15,Other,"70, Pillay Nagar, Solapur 998679",Hospet,Maharashtra,597820,PS-006,2023-07-28
VDT4026711,Viraj Samra,Arya Mahajan,1989-05-18,Female,"96/784, Sha Street, Bhilai 773201",Jabalpur,Tamil Nadu,026952,PS-049,2021-01-21
HUQ0603286,Yashawini Varty,Nicholas Kadakia,1951-04-16,Male,"56/331, Parsa Circle, Rohtak-700666",Raichur,Maharashtra,416431,PS-019,2022-07-15
NHW6432864,Gaurang Borra,Yagnesh Arya,1997-04-30,Male,"47/360, Natt Zila, Dharmavaram 150101",Saharanpur,Tamil Nadu,008026,PS-023,2021-11-02
PDO9037337,Frederick Kala,Hemani Chhabra,1961-04-16,Male,"H.No. 30, Sidhu, Dehradun 493663",Nangloi Jat,Maharashtra,714803,PS-034,2016-02-04
FDO8837519,Geetika Grewal,Harita Sura,1997-01-04,Male,"41/56, Date Nagar, Ambattur 118425",Bidhannagar,Punjab,818268,PS-011,2019-03-22
AUV5731545,Jeevika Bal,Lavanya Anand,1999-09-30,Female,"H.No. 441, Ahluwalia Ganj, Danapur 240871",Delhi,Tamil Nadu,689041,PS-040,2024-03-04
MXL1740139,J. Varma,Dhruv Nayar,1991-08-06,Male,"94/14, Panchal Chowk, Udupi 370542",Anantapur,Uttar Pradesh,908261,PS-048,2017-02-08
ZQM8482279,Odika Ram,Yauvani Taneja,1961-05-26,Female,"96/22, Dubey qath, Khammam 002230",Rajahmundry,Delhi,056771,PS-023,2019-01-17
AAA8609086,Maanas Dhawan,Udyati Bala,1999-07-05,Other,"H.No. 96, Goswami Ganj, Dindigul-742240",Kakinada,Delhi,611890,PS-003,2016-07-05
WKF2973669,Anjali Warrior,Naksh Bhatt,1946-04-20,Other,"H.No. 215, Vaidya Road, Serampore-686876",Bangalore,Rajasthan,918548,PS-038,2025-01-17
UVB9359983,Chanchal Palan,Yochana Rattan,1986-03-06,Other,"54, Virk Zila, Dehradun-521288",Bhiwani,West Bengal,594699,PS-019,2024-11-08
BGX9157863,Nidhi Halder,Netra Lala,1990-12-05,Male,"74/59, Joshi Chowk, Nagaon 997984",Bardhaman,Karnataka,099550,PS-001,2020-09-14
QLA1169259,Andrew Trivedi,Mitali Subramaniam,1951-12-19,Female,"H.No. 35, Buch Path, Gulbarga-225018",Nagercoil,Gujarat,247286,PS-045,2019-02-12
VUB8009855,Indrajit Vora,Elijah Prakash,1988-09-30,Other,"H.No. 52, Sarkar Street, Ratlam 895392",Aizawl,Uttar Pradesh,220969,PS-019,2016-06-16
MAJ8018759,Nikita Kade,Amol Rajagopalan,1957-10-16,Other,"30, Lal Street, Kharagpur 249753",Tumkur,Delhi,571446,PS-006,2022-02-27
PSF4269771,Wahab Nagarajan,Faraj Desai,1978-09-07,Male,"H.No. 878, Cheema Path, Karnal-749079",Mehsana,West Bengal,120878,PS-041,2016-11-19
RUC7701750,Bimala Mangal,Amol Sethi,1969-08-24,Male,"99/69, Prashad, Suryapet-184285",Jehanabad,Gujarat,259140,PS-003,2024-06-02
MVL9125341,Garima Chand,Andrew Patla,1945-11-24,Male,"48/42, Sanghvi Street, Dhule 036072",New Delhi,Uttar Pradesh,028303,PS-038,2020-07-12
FJD3067253,Samarth Nayak,Krishna Dora,1961-11-29,Male,"59/21, Radhakrishnan Street, Anand-637114",Medininagar,Kerala,300037,PS-005,2021-08-19
QSQ9541340,Jagdish Malhotra,Ekalinga Pathak,2000-04-20,Female,"71/589, Lad Nagar, Amaravati-257252",Darbhanga,Maharashtra,650448,PS-032,2017-03-19
QMQ2948620,Aarini Gulati,Abhimanyu Virk,1950-12-11,Male,"35/651, Sandhu Street, Bhilwara 959463",Suryapet,Delhi,258874,PS-029,2021-02-14
PNH4875692,brijesh jain,Amol Barad,1942-06-22,Male,"61, Mitra Road, Bidhannagar-355404",Kulti,Gujarat,697920,PS-039,2023-04-09
YHK8857784,Meghana Mukherjee,Timothy Nath,1957-10-15,Female,"83/55, Keer Street, Ulhasnagar 329212",Madhyamgram,Uttar Pradesh,995527,PS-032,2017-01-25
JVB1268458,Benjamin  Agate,Triya Dhillon,1948-02-04,Female,"46, Cheema Circle, Khammam 664869",Amaravati,Maharashtra,987486,PS-029,2025-07-22
OLZ2238773,Hardik Dube,Gaurika Devi,1951-08-24,Female,"03, Om Chowk, Dibrugarh-145653",Bettiah,Tamil Nadu,326667,PS-005,2024-09-08
QET4163468,Samuel Shenoy,Yash Sawhney,1967-10-30,Male,"19/52, Shere Ganj, Chennai-687616",Siwan,Delhi,980770,PS-036,2020-11-21
NSC6236385,Gunbir Arya,Garima Patel,1984-02-03,Other,"43/961, De Zila, Kalyan-Dombivli 371189",Barasat,Maharashtra,382023,PS-001,2023-01-08
QXN3747827,Maanas Mangat,Lipika Kurian,1956-09-22,Female,"42, Sharaf Nagar, Hosur 625366",Jaunpur,Kerala,767555,PS-035,2022-09-10
OTO6966395,Ijaya Biswas,Divya Karpe,1963-04-29,Female,"643, Pant Ganj, Durgapur-160736",Amroha,Delhi,633691,PS-004,2017-06-26
GXG9625734,Manthan Arya,Thomas Rajan,1958-08-29,Male,"46/39, Pau Chowk, Rajkot-470554",Akola,Kerala,516411,PS-014,2025-07-16
NTN7007124,Jagrati Zachariah,Isaac Raja,1939-12-14,Male,"H.No. 915, Chand Circle, Chinsurah-498647",Kottayam,Punjab,237600,PS-006,2024-06-01
HBZ4270803,Daksha Dani,Priya Natarajan,1938-05-13,Male,"H.No. 024, Karpe Path, Srinagar-215513",North Dumdum,Punjab,708368,PS-034,2019-01-02
AQU7304281,Christopher Setty,Yochana Sagar,1997-01-28,Male,"40/640, Bora Ganj, Bhusawal 180170",Alappuzha,Delhi,265676,PS-032,2022-04-19
GRF1954781,Manbir Ahluwalia,Pavani Kanda,1958-11-05,Male,"31/72, Wali Chowk, Mango-872774",Bally,Uttar Pradesh,347143,PS-023,2020-07-12
GQI8412396,Damyanti Reddy,Forum Goel,1967-12-10,Male,"H.No. 86, Chawla Ganj, Chandrapur-706462",Dindigul,West Bengal,026355,PS-045,2025-02-25
DHZ5395306,Mason Ravel,Jason Keer,1991-02-10,Female,"35/50, Mukherjee Path, Gangtok-080706",New Delhi,Uttar Pradesh,998795,PS-012,2016-03-12
KIE9433933,Balveer Patla,Yasti Sarraf,1993-03-28,Other,"491, Peri Street, Sonipat 373415",Berhampore,Uttar Pradesh,345475,PS-047,2023-07-27
QPF1393683,Amol Sur,Abeer Amble,1959-04-29,Female,"72, Dhar Ganj, Nagaon 632909",Panchkula,Uttar Pradesh,456083,PS-042,2019-03-04
CAY1765658,Bimala Chanda,Kevin Walla,1997-06-05,Other,"719, Sarin Ganj, Sasaram 764639",Mathura,Gujarat,074916,PS-027,2017-12-25
YAW8261367,Nakul Krish,Nirja Nagarajan,1996-05-09,Male,"H.No. 29, Manda Path, Guwahati-526693",Lucknow,West Bengal,173420,PS-025,2022-09-23
WTG8106429,Edhitha Boase,Darsh Gala,1978-06-14,Male,"H.No. 61, Agrawal Ganj, Jhansi-897207",Miryalaguda,Rajasthan,777711,PS-028,2024-06-07
DHA6654108,Q. Raval,Sudiksha Ravi,1939-11-08,Other,"H.No. 267, Kashyap Chowk, Madanapalle-276075",Tinsukia,Gujarat,533943,PS-003,2017-11-13
QMS5272331,Zehaan Purohit,Hemani Das,1938-06-12,Female,"H.No. 01, Konda Street, Chandigarh-589799",Muzaffarnagar,Punjab,971771,PS-039,2024-03-04
SSE9001940,Jason Bose,Zashil Jha,2002-04-08,Male,"45, Master Circle, Hajipur 588105",Shivpuri,Rajasthan,132834,PS-006,2025-04-25
HFS5102018,Riya Lanka,Keya Lalla,1984-08-19,Male,"57/905, Dasgupta Chowk, Loni-646936",Munger,Gujarat,833597,PS-004,2020-05-24
ULR9145098,Charvi Mangat,Hemang Madan,2002-11-08,Female,"10/225, Ramakrishnan Street, Morena 196421",Warangal,Kerala,655767,PS-050,2022-12-13
XFR9028899,Baghyawati Sandhu,Jonathan Setty,1975-01-18,Other,"67, Chadha Road, Alwar 513152",Bally,Tamil Nadu,815061,PS-025,2024-10-10
LVU7509845,Ati Chhabra,William Morar,1994-02-19,Female,"311, Sawhney Marg, Jalgaon-960843",Junagadh,Rajasthan,507896,PS-044,2023-06-06
MHC5323748,Veda Comar,Jagrati Devan,2004-11-03,Male,"H.No. 745, Buch, Thiruvananthapuram-445002",Mira-Bhayandar,Maharashtra,838789,PS-019,2016-06-27
IDA4294759,Vedika Solanki,Pushti Nayar,1985-05-15,Male,"566, Bhandari, Bathinda 076209",Bettiah,Rajasthan,357978,PS-047,2022-12-08
VQU6050909,Warda Sahni,Girik Mishra,2007-04-19,Male,"895, Chakraborty, Ahmednagar-242762",Kota,West Bengal,596374,PS-017,2019-05-30
DVZ5464840,Qadim Chandra,Ekantika Mutti,1975-11-19,Male,"H.No. 895, Arya Street, Kadapa 576521",Bhatpara,Tamil Nadu,389888,PS-019,2017-11-05
ZJW9366563,Vincent Kashyap,Jagrati Buch,1999-10-10,Male,"52/677, Gade Street, Kamarhati-604633",Amritsar,Kerala,797573,PS-026,2023-03-07
RFW3881111,Shivani Toor,Arunima Narayanan,2002-11-09,Female,"H.No. 57, Chaudhry Path, Rohtak-640006",Naihati,Rajasthan,824051,PS-005,2022-12-18
DFA7024797,Warda Sankaran,Dakshesh Cheema,1973-01-15,Male,"85/645, Arya Zila, Shivpuri 973964",Morbi,Delhi,986091,PS-029,2017-08-01
FHY6804643,Kai Pradhan,Vedhika Ghosh,1953-04-07,Other,"986, Gandhi Street, Phusro 066617",Belgaum,West Bengal,569992,PS-022,2025-03-26
QJM9126041,Odika Kala,Hemangini Deep,1969-11-24,Male,"H.No. 619, Dhaliwal Circle, Panihati 813104",Ranchi,Punjab,589632,PS-032,2017-01-28
CDV8954194,vincent devan,Nimrat Handa,1943-04-22,Male,"H.No. 082, Ratta Ganj, Ajmer 902220",Dindigul,West Bengal,061790,PS-037,2023-04-02
PHE5310507,Shaurya  Kapoor,Reyansh Kari,1958-08-18,Male,"61/32, Kumar Ganj, Bulandshahr 523428",Bihar Sharif,Gujarat,976024,PS-030,2025-11-01
DFF0325372,Bhanumati Shan,Sachi Kara,1990-05-04,Female,"175, Arya Street, Vasai-Virar 781126",Gudivada,Kerala,215353,PS-044,2022-10-14
CYG3810967,Ishita Khanna,Amol Ghosh,1971-01-09,Female,"68/117, Pathak Chowk, Bidhannagar 908470",Nangloi Jat,Uttar Pradesh,617711,PS-041,2021-05-21
HFC7648499,Nikita Shetty,Jagdish Parmer,1967-09-03,Female,"93, Ahluwalia Chowk, Korba-503139",Orai,Delhi,485022,PS-013,2016-09-03
XUY3066356,Dipta Parmar,Samaksh Pai,1989-07-11,Male,"17/03, Chaudry Street, Madanapalle 061363",Mira-Bhayandar,Delhi,789561,PS-026,2019-02-23
NBD0118852,Ucchal Jani,Maanas Munshi,1978-05-13,Male,"588, Nagar Zila, Kirari Suleman Nagar 473210",Yamunanagar,Delhi,325953,PS-037,2018-08-14
POI1367879,Ekapad Shroff,Deepa Narang,1946-08-31,Other,"H.No. 34, Modi, Madhyamgram-973832",Alappuzha,Gujarat,385050,PS-023,2022-04-23
FNE7802335,Januja Loyal,Ronith Mohan,1966-05-16,Other,"H.No. 53, Goswami, Akola-835733",Korba,Karnataka,073453,PS-037,2019-06-13
LNP6987487,Divya Grewal,Faris Bassi,1984-04-10,Female,"H.No. 923, Bali Nagar, Madurai-950074",Dibrugarh,Uttar Pradesh,854329,PS-044,2024-10-13
RXH3573794,Girish Bava,Wriddhish Kohli,1963-09-18,Female,"97, Bhatia Zila, Howrah 295616",Udaipur,Uttar Pradesh,647185,PS-039,2021-12-05
OEZ8434022,Anjali Korpal,Harita Kade,1997-06-26,Other,"20/970, Ghose Nagar, Miryalaguda 681180",Amravati,West Bengal,695620,PS-001,2018-01-11
GBA5507000,Bhavini Kade,Ekanta Shroff,1995-01-13,Female,"72/14, Nayak Circle, Noida-332003",Phagwara,Karnataka,769367,PS-033,2022-09-15
OCF7729811,Falan Sama,Eesha Nagarajan,1961-11-16,Other,"70, Sama Road, Amravati-295963",Anantapuram,Gujarat,907426,PS-013,2016-07-14
ZZA4760961,Bhavini Sachar,Gayathri Sodhi,1952-11-10,Female,"004, Sant Road, Eluru-293900",Raurkela Industrial Township,Punjab,213756,PS-033,2021-12-19
LST4135595,Anusha Chhabra,Xavier Dyal,1979-03-16,Male,"H.No. 673, Prashad Road, Salem-548574",Chittoor,Karnataka,156229,PS-018,2020-12-28
OPT1650363,Dhruv Master,Krish Dara,1972-04-03,Other,"33/90, Wadhwa Zila, Karawal Nagar 695489",Bikaner,Rajasthan,877293,PS-045,2020-11-06
ZGX2629725,Viraj Cheema,Matthew Hayre,1965-03-03,Male,"61/707, Dash Ganj, Barasat 577626",Munger,Punjab,678508,PS-018,2025-05-03
PBC6532632,Urvashi Wali,Pavani Narayanan,1982-10-15,Male,"H.No. 43, Hans Zila, Jamshedpur-337498",Salem,Gujarat,435240,PS-030,2024-12-28
YUD1769600,Hema Golla,Anamika Butala,1954-03-22,Other,"H.No. 77, Prashad Street, Dhule 655132",Alappuzha,West Bengal,794802,PS-025,2020-07-03
DLX9314025,Jacob Varma,Dhruv Nayar,1991-08-06,Male,"94/14, Panchal Chowk, Udupi 370542",Anantapur,Uttar Pradesh,908261,PS-048,2017-02-08
AKN7998200,Chaaya Pradhan,Chakradev Nagar,1994-02-15,Other,"22/57, Badami Nagar, Rajkot-356407",Rajpur Sonarpur,Rajasthan,472828,PS-036,2021-06-27
AIQ2426525,Jatin Batta,Saumya Misra,1935-08-14,Male,"998, Kaur, Dewas-926831",Hazaribagh,Karnataka,571266,PS-001,2017-04-20
XEP1581121,Avni Ratta,Omya Bhakta,1999-06-02,Other,"43, Pandya Circle, Kanpur-372346",Raiganj,Gujarat,231336,PS-049,2017-11-09
ZTV8555435,Triya Singhal,Chaaya Mallick,1979-09-27,Other,"H.No. 13, Agrawal Road, Phagwara 936059",South Dumdum,Gujarat,519346,PS-036,2020-02-23
IHU3919170,Ekavir Keer,Eshana Saini,1961-12-15,Other,"H.No. 531, Sachar Ganj, Gandhinagar 179706",Thrissur,West Bengal,265273,PS-046,2022-01-03
AMX2359604,Ayush Tailor,Eesha Virk,1936-02-13,Other,"H.No. 408, Hora Marg, South Dumdum 430658",Durg,Tamil Nadu,888392,PS-009,2020-01-18
AEV0453969,Kiaan Badal,Jagdish Shan,1942-08-22,Other,"444, Nanda Ganj, Udaipur-587012",Sagar,Punjab,425369,PS-003,2016-03-22
SHS5276446,Falan Atwal,George Swamy,2007-11-21,Female,"34/862, Oak, Medininagar-363831",Tinsukia,West Bengal,605397,PS-033,2016-04-18
DQY7891174,Omkaar  Krish,Jagat Pall,1973-07-21,Other,"31/535, Roy Nagar, Udaipur 168455",North Dumdum,Uttar Pradesh,741025,PS-001,2020-09-20
MCT6423290,Aarush Khatri,Anamika Gola,1950-05-03,Other,"H.No. 887, Das Circle, Srikakulam-151526",Bongaigaon,Gujarat,091122,PS-011,2021-09-22
XPJ6345590,Aashi Sharaf,Janaki Kaul,1976-10-10,Female,"39/51, Som Marg, Pimpri-Chinchwad-326708",Sasaram,West Bengal,865629,PS-022,2018-09-29
JWL8732601,Leela Koshy,Kabir Raghavan,1964-08-08,Other,"69/559, Goswami Street, Bahraich 414900",Motihari,West Bengal,025513,PS-007,2020-07-08
EHC8334605,Nilima Pillai,Edhitha Mahajan,1986-12-12,Male,"34, Parmer Zila, Durg 431115",Bongaigaon,Rajasthan,535444,PS-025,2019-02-24
ITB4990229,Anusha Bath,Brinda Date,2001-09-18,Male,"47/77, Gour Path, Nizamabad 116719",Saharanpur,Tamil Nadu,941318,PS-024,2022-12-27
BUB1864681,Yatan Anand,Onveer Magar,2004-10-04,Other,"22, Singh Nagar, Mira-Bhayandar 959473",Akola,Tamil Nadu,329016,PS-005,2018-03-21
RQG6313518,Arin Srinivasan,Girindra Golla,1987-03-01,Female,"H.No. 92, Nanda Zila, Siwan-606888",Rajkot,Gujarat,312920,PS-030,2025-05-05
BES9599739,Charles Setty,Anvi Wali,1936-01-15,Other,"642, Tandon Path, Bangalore 548298",Motihari,West Bengal,921474,PS-016,2025-02-02
QQB5353616,Rishi Chopra,Tanay Mohanty,2003-03-14,Female,"71/49, Dubey Ganj, Sangli-Miraj & Kupwad 622925",Hindupur,West Bengal,434745,PS-049,2018-05-16
SDT4920926,Warhi Kumer,Lajita Tailor,1963-04-03,Female,"H.No. 53, Narayanan Road, Parbhani 688658",Agartala,Uttar Pradesh,483586,PS-026,2018-08-18
